order_id,payment_sequential,payment_type_id,payment_installments,payment_value
5a41aefdf8010bbd69a5264f69213b73a,1,2,1,40.39
7cab0843cb15d0cab47c402e5ec63d22a,1,1,1,115.81
4a0746838da42155bfc10fe57284b734a,1,1,1,256.59
9a9d4d2b13aef65ec14f49dcf366f12fa,1,2,1,19.16
e0eec33f570971dd8325e85fddb084d8a,1,1,1,28.93
f38bcea38944dc89223a23571a1207e5a,1,1,6,307.98
b719a68a6c0da28bee1f17bff6b3c50da,1,1,1,29.22
5dd074a5f6674685cfe723e7854c0b73a,1,1,2,143.49
3a05c5202070d944a10db60144ddf04ba,1,1,1,132.17
ca2b3adfa13249c87545515d1f9a4156a,1,1,1,179.06
758480e19da5e5b47ceb7318a5ca77fea,1,4,1,113.33
7b57eaf2caa8c4844ecceaca731c93fea,1,1,1,35.14
fc94803f2f890e115923357e5ef2d347a,1,1,3,189.37
8803154001f5f8c27c7a8854ff1832d3a,1,1,3,136.96
e4ef0775ca01d0f6839f7d362041abefa,1,1,1,61.32
4d4533e0d6931b2344cf5711561dd7fda,1,1,1,66.89
fdd5e4264311601ee93658c23d3a79bea,1,1,1,127.78
996cf7c353223f600a2ea65b66166d91a,1,1,2,68.35
d9e110790efe2b61a32e2b343905ae90a,1,1,1,114.79
090c6fd239a12ac8f6a825897ee15d6da,1,1,2,138.5
352ad67deb8528562cff60c00dc6e99aa,1,1,1,107.85
b5244709b8ea124be6761680b9966925a,1,3,1,64.92
e84a134160970bbbd747fa73e42c7e7aa,1,1,6,351.25
d7390b1e8637527602269d4b429deda7a,1,2,1,197.96
4a9e7a4311dfd6488a1501266a1cdf9fa,1,1,4,206.78
b1c51fb49ee0d5934e33c77c603e6652a,1,4,1,418.9
6f51b9ddebdbc1c999a68bf0cabe83e8a,1,1,1,55.03
d8448e657de2d4181e64b8fcf0506e9fa,1,1,6,157.81
8203c6a0f836ad28ea9043e6db95cb71a,1,1,1,43.17
6fc1f769bfeb1481960874a33a43c449a,1,1,1,136.83
0039500db36d50d7d0bfaf23723550f3a,1,1,2,203.23
af348cfa2c8539e4fc38335249aab3e8a,1,1,3,41.56
4d800ff31c8c5d493ba7137dbf5b45b7a,1,1,1,132.34
f6cffce5b4b2b4c67d3e3261a5b63e89a,1,1,7,73.48
ef0e9ebf18b0033d57b60ee42b12d65fa,1,1,6,190.22
3d28169cfef7d5273f7a6f7b1597f2eea,1,2,1,33.43
db274d549125d73b0e1052886af9422ea,1,1,3,85.75
8aa3866b203e8d7afaf21d53331f716ca,1,1,1,76.58
5b57194733d4f66438a34574e9055b32a,1,3,1,26.39
86df669ae5f899e27ee38488affc0d16a,1,2,1,163.38
f09e65822983a5488ca34c053ed555aca,1,1,2,119.88
8cff096b874503d795af7dbb5ac758fca,1,1,3,38.83
e918a18483ed36b716b6fbc8cf570e83a,1,2,1,52.51
a78c0962e6a2425978965be2eabb31f8a,1,1,1,79.7
3ca46d83bc77fa642a73183ca1275aa2a,1,1,4,206.91
bf06a474d6806d10fdf9cdc8c428b993a,1,2,1,166.49
89165e6d4c28047da0adf13ac8b3e1b3a,1,1,1,118.35
b813092d64bf6be705b1f343068429fba,1,1,1,87.57
22e4add79c3efc7828d1119a222b76daa,1,2,1,86.41
6bdd13c1e2758ecdfa89cf84fef532bda,1,1,3,71.13
fd2bcdc6e3cfe79cc7ee426bedb8d467a,1,1,1,27.34
adc3c2a7a5283d29f235da2e760b0f05a,1,1,5,257.44
feef55e09c84e8cb17cc8ccd1b05f5eca,1,1,4,94.17
d5068130956ac251d7995450e9627aefa,1,1,1,218.49
743a2890a6d3f095530d9de1966c7434a,1,1,2,120.78
e8f71e64bed96d62e918b32878811d1ea,1,1,2,58.71
4ccfa0c7ce3c1a6069ae72d9596c4d6ea,1,1,7,172.63
55ef1695189508c09b58080d53d2b32ea,1,1,7,621.29
a7fafbfc43a11e5ba3d934121a63bb43a,1,2,1,26.29
b56bcbb57a9be94114e2dfb18399193ea,1,1,1,123.85
220b5fbfd28bbffc942d3c77f7ddb50ca,1,2,1,273.67
f2f591903d71a4f49366f35ccd0017d3a,1,1,10,307.88
4ec7da00b00c04936796489296dbb9e7a,1,1,2,78.18
e3c3b6a76ec80dd699ad25f02be1a504a,1,4,1,51.32
776cdb75db89297ce0fd26c15adac1a4a,1,4,1,277.95
bd772752df70fa0a00d2e0854285e419a,1,1,2,118.03
759aedc35b7caf0ca563b0b72614e9d5a,1,2,1,90.17
ed263287962724d325200bb5bdc645aca,1,1,4,90.99
c2eddb0c2651699e1839ee701627449fa,1,1,10,204.41
fb4867639cdcf519269b594d659bf27ba,1,2,1,113.85
17c8db71a75ad66669e25fc85341e6a1a,1,4,1,98.61
a00687a01571352d823a005e4f3f457ea,1,1,2,109.8
3c63400d519c5dd742db492fffc5a49fa,1,1,1,61.38
1ab38815794efa43d269d62b98dae815a,1,2,1,93.13
27314dd49dbc0ad19247637e181e7300a,1,1,5,129.49
909d28f22490c6e78da3962ab7fd6286a,1,1,6,64.44
ab2830d9aa052d7aee54359bc3f61d0ca,1,1,1,123.98
d56f099b822d5857e1d02f660db4a915a,1,1,4,47.31
f7d991e51703014752000a5a1dabc152a,1,1,7,352.38
00a57dfbb049fbaae10763e2cf15f797a,1,2,1,337.38
67babe0383a8449faeed6e1d37d8aa45a,1,1,2,153.31
9fcad2458d10ff81bb03d63253ac603da,1,1,3,162.57
727efa2785deaaad8480da8e66db7e67a,1,1,7,88.19
d613e5d350507dc43eed8de7ccffdf6aa,1,1,2,129.28
0ce3dcca0c123ec98cc73a514f7e9922a,1,1,1,40.26
a1ae7c02634b9a9911a9dfa3dfbf6c16a,1,2,1,430.67
784389cee609eccd4f055e1eb8544285a,1,1,5,61.4
0c760c32925c8a67562a4621ff46556ea,1,2,1,70.87
d5c93f9528b5b9869e4c761fcde5a834a,1,2,1,27.3
561a3b9c8e282502bd86b6504b17544ba,1,1,1,98.91
e5ca5039b91a2e7f504bc29aba41559ca,1,2,1,189.34
e9a18a01a641ece17c11a804a3651208a,1,1,2,115.86
de024dbeed2d5b118cd0c1bebd0945e5a,1,1,2,171.12
effbc2be1e2eda5f0250adc2f307f346a,1,1,3,165.44
465e367896219452ecc8d8dc02f61531a,1,1,3,63.31
ae3ed4faf84063e2cb305bc99cacf219a,1,2,1,136.91
d3310038bbf991ce02501a51022f5283a,1,1,4,191.89
50987c164be26b0ad4ab868bdecbd6bfa,1,1,5,452.33
5c05c6001482248cca1f553a2c0b0421a,1,1,1,142.67
da28a815dd7996590e84c9e51dec1ff4a,1,1,5,125.38
188e0ceeddc1fff39d55d96545c912c2a,1,1,3,35.24
fbd969aaf28de4524d590d37fd10b894a,1,2,1,92.73
fca08869e5ebde633b5183dfdbc8e1bea,1,1,10,203.05
18f924aff0390f3ff473127ddecc73a0a,1,1,3,113.77
8ab9b41f4fa44e65eabf1c4139e415a6a,1,1,1,91.61
53fa17c349c4b3dcbbadd8aad2eb559ba,1,4,1,44.82
1d8d38e40026ed1b2eb7a2e898c31ebfa,1,1,5,496.76
4810ed84accc83eb4ecab078f19a3dffa,1,1,1,46.71
cc6084f06931be9f36e97f21edc3c5a0a,1,2,1,166.81
3a511b11011bb31230c08bc11f4a1954a,1,2,1,88.49
9341b903f73c4e68b67416d70236ca6ea,1,1,5,113.42
d897077d0836ffdc2178d70b3f680baaa,1,1,3,140.08
bd40646e66e4d98108aeb536cb58799ba,1,1,6,440.68
46bd1a27e10461c5139b6c7fc349b6eca,1,1,1,104.72
701a22b8c16c09a0c9514c41dfbf28dea,1,1,1,85.65
300b0559d2d523ea8e5ba8f3f61ade92a,1,1,1,88.71
b0cb43bc4638d44188430b7d42b35866a,1,4,1,62.21
b3717753b7626004c921e350a7638879a,1,1,3,83.47
3123ac94cc04ba74266ab34f2529bd33a,1,1,3,136
a3270f2613a807c71433dada7bf3876aa,1,1,4,40.39
2c9e182f7a193ad787c1e4dda16768c1a,1,1,1,82.65
a4396e55c140360b67296ee34f56752ca,1,2,1,189.24
c0064eb733991511a78ddc2fdba0effea,1,1,2,59
6e6ba99ba306b937fc7730f3e06cc1a6a,1,1,1,28.51
d5d94fa0d1e2f561eb38c08dd582cad8a,1,1,1,375.16
5a0911d70c1f85d3bed0df1bf693a6dda,1,1,2,110.13
7d38d0b8ab96504f2f2058ac3f01710fa,1,1,2,172.19
a6f6b75dad02327bd16a4d391963c579a,1,1,1,42.26
c07532b3d125445e52b55819958090b3a,1,1,4,116.8
8fabd912f4e4dd0372ada8ca6633a738a,1,1,1,36.22
08f6cddc0499702a4dbbd26f2b04b986a,1,2,1,193.02
94ca38619d7e64f94facac403a99682da,1,1,8,157.86
a57ec1ab15e32bbd96dc388716a9193da,1,1,3,96.65
764784b2e19d54da239286b0757f222ca,1,1,5,148.94
4f4da9932bc77a525ca672e3b1b232f6a,1,1,1,66.42
d93ed72dc9abec13f2ad4ae2e531fadaa,1,1,8,140.08
9e4243313a1d4a651bb23ffa6edd96e2a,1,2,1,165.04
81735ad6dd715a3327f0c2faaccfd559a,1,2,1,78.93
f3513eec8f1434b5b7e04ddf3598df40a,1,1,8,258.91
818682a31ca442be80d20a2ae4330156a,1,1,1,31.22
38855925f815a5c3f4ce58f6c6f9113da,1,1,1,113.66
601d20f33163e575f4eb9704e3730c1aa,1,1,1,81.78
0f375a22986f5561dd6c2a22c86c6b25a,1,1,8,103.87
df720130627bfe896e4eaafe2df5b721a,1,1,3,321.42
1e988c7630b31701946a24a362ae9dd7a,1,4,1,130.09
e48949fd6c2be8f0fa6dd91af8f0f50ea,1,1,3,160.16
029b99b0436c25c8de22cb828831ffa8a,1,1,1,442.63
2e9ac33fbda5666e258ed040a2def5d6a,1,1,1,52.84
036e37b0e268e6087e88d3d7a676c13da,1,1,4,106.76
fbca6c23232528f7e627999990bbc39fa,1,1,1,173.89
06d77e4ba21f283252286b6a72fb8fe2a,1,1,5,96.35
e085a1b1ca9ba6f5fbde50295ce6b357a,1,1,2,70.38
3d47aacc4c27ad170b1004695eb0c359a,1,1,1,87.38
4d280f7e02765cbee0a2ce0359dafb2ea,1,1,2,52.58
43a462022e4f6463144b36cc47783b7fa,1,1,4,140.47
1397417a57ad1bbfe8d639df8cdee908a,1,1,6,173.95
d8477e03a0b0c97723a5221b2044f68ea,1,4,1,127.46
6fa816a50da044a1d17ec9bc408c8d7da,1,1,10,109.81
31c4a715904421d812d0301cbebaed46a,1,1,5,224.77
112eb6f37f1b9dabbced368fbbc6c9efa,1,1,1,107.85
1d5da6a7254f9d8a759db4c8d457e630a,1,1,5,107.41
4876b4ecbb74b9092df123fd372b4419a,1,1,2,101.3
61cc521d6e411ba1d58a700c828665d6a,1,1,5,203.09
c49f6b5cef87291f38f2b1fccf57c3c6a,1,2,1,51.12
719c1d51ad40a458c511ebcfcdd0ebdaa,1,1,3,90.66
56a4ac10a4a8f2ba7693523bb439eedea,1,2,1,32.7
2d2ce74a9a75fd5144160b74f0d536cca,1,1,3,288.68
b8d8f5e99979f7cbf541344ae12c8cf4a,1,1,8,591.88
a813b199e66105ce6a4a841b94a330a5a,1,1,1,32.32
1e575fc9d2c56fa7889923cd298830f1a,1,1,5,220.86
a87b2dc5f3c007dfa3f6ba803e332261a,1,1,1,58.37
2458de231bb0e4286a97ab335afb78c9a,1,1,5,174.08
c5f9f79b60cb1ddfec0fc9556781952ea,1,2,1,32.21
46ad0b6df7c2befc459ec361a3b4ec2aa,1,1,4,175.42
c8126d249a88b7218ea8af8a2ddfc024a,1,2,1,42.16
b172643d2145d101810ed57b5378f1c6a,1,2,1,43.17
607058c64490de01be8019dfa31a25a2a,1,1,4,411.16
ed00da1e5d293d3fda249e4df6036035a,1,1,2,144.12
18fff28b262a583fa603571f53521574a,1,2,1,240.21
20c50b79ccf3492546de6ef891c03ebda,1,1,2,161.9
96fac65dca5efca83efce7194c1b8605a,1,2,1,116.81
b6fe88f4f585c944818db94f580332f9a,1,1,8,270.84
717b5830932c155c67ba3232934a93c5a,1,1,5,159.08
407c6c87763b40c6ecbdf86ce3e07d76a,1,1,1,49.66
3612774010df99c2dbad4a7dbebfff59a,1,1,3,87.72
3d61e9970cfb1669c490645d74bf7405a,1,1,5,174.08
63cd4c6c97737eb374e4b09ed5c1379aa,1,1,5,872.64
be597ae2dfc955f581832e7430e7e293a,1,1,7,79.51
77b17b2f92133e6f97e04418fbd53a01a,1,1,1,68.43
4418e54649d925fb8532ff8d11bcea61a,1,1,1,16.29
f4cf1adfbef386f1559758ebe5db01b1a,1,4,1,41.6
0f63563be96b463e62d59a8d51ef5d3da,1,1,4,204.81
b51ffac76798f4b49bed44e8f01a3030a,1,1,1,135.04
e85d619370a54fcece7535b81d3221f7a,1,1,8,536.71
95e6954a7dcbdd1a6efe5fd1ce397ba0a,1,4,1,766.32
5997512fab61ce978490135668b02aa9a,1,1,6,139.15
419db5644c25cb5226f64b9b0e4897c8a,1,2,1,161.12
f9ea6cc9d3f50070aba77ffd39ef6d13a,1,2,1,32.37
8a443dafa1f394bbf651877a75e5a2cea,1,1,3,123.35
015e051dbb2407d4bd305635e46b732fa,1,1,1,44.3
d1a400ce562574516f7678085b06cb43a,1,1,6,147.14
47bd07d647eeb63f437e58a1ee3b3733a,1,1,8,88.1
331179a115e1b772b2f4ff3f99f0c713a,1,1,1,75.51
ceae0f133957c3337b7f630eb8bf80d9a,1,1,2,163.82
7ac220abf3a320355ee2493db7555d03a,1,1,5,96.32
c0e11158f60abbb6f96d74228e67d44ca,1,1,5,278.04
ae0c90acc567c5caed29567429c341c4a,1,1,1,45.21
9609b17631c31335c7ee54d0b9dc5716a,1,1,4,74.01
3ebcfe0e628a860eb240b63084495439a,1,2,1,82.74
d8b4993a29bdafff6aff3ddc66a8eee0a,1,1,5,62.91
48a9ea3e1c382a1103caddec631502f7a,1,1,9,93.19
c623390ada8c2e0bc96506ee6d9d0667a,1,1,1,37.94
612369de035e9ef7674cb2af64987979a,1,1,2,37.46
19e9072a16886c91fdd5127eb6ffaa6da,1,1,2,51.57
1bab677b9e102b60c7e4886e44d57a98a,1,1,2,91.53
3822b25e989ac059e7f232678b67a465a,1,1,4,91.79
df71ba0f02310921da0a5e4f708916a5a,1,1,3,352.25
07ac486a7e139e73d66011849fa5779da,1,1,1,63.31
9e1ec0af4a9a7144a46d158211aaeb12a,1,1,1,85.48
070fcffce3b0a655482d4f5f11607599a,1,1,10,163.78
444444b7f836b844b14afe3e0fc9929fa,1,1,2,79.52
1824f26e1fdcf75b43c6849e90f2c3b8a,1,2,1,157.2
e31f08a6838e8fe22d5850d237cdb1e7a,1,1,10,167.86
bfd57b73f299e0d78761611486a49de9a,1,1,1,138.39
94bccdb5b708ee435e70b46d4d5619e2a,1,1,3,70.17
dc3c5cc14cf6712c4e47880da72f341aa,1,2,1,46.2
ac5bec9923eff67a7b009e9b911568d8a,1,1,1,32.37
df719e82188cc47552d259703d5413f0a,1,1,1,168.82
60d0d7f6e4119e9a4630876994978c2ba,1,1,2,263.89
c8a213120beabf236f804ec4212fe950a,1,1,4,92.89
668afd295fa33d9d9b78c4916baee712a,1,1,5,100.86
7663c1a8c96ea5b2f5a3554241ce9711a,1,1,2,52.85
11f10acabb1552521a9a7ca484aabd64a,1,2,1,192.68
04c2b3995f83a3db2540a9217254ef6da,1,1,1,99.65
1d27a36f2b45a61e1fe2523a056c3561a,1,1,1,56.37
8855b61b1a878f28cde9bbc55ca6fbf2a,1,1,3,178.36
f18772452666c0d7da7702af2c20e765a,1,1,2,203.3
eb1fef50749c960bb52e6b27761970faa,1,2,1,28.29
2996b875517e6da5784bfd2ad30e41f3a,1,1,2,557.36
460a278fad430b5eff0e1a768bd2b331a,1,1,1,46.47
b4f0db8feaccc3ba21f4998d4927cd4aa,1,1,2,59.37
ece7d51cf8bb9392bbef9c077bc32e62a,1,1,1,48.3
28291626a693f9b9c43762c8e33aed2ba,1,1,1,40.27
dc4cfa94b80bd43118f48eea2ddc0151a,1,4,1,108.53
45351e92010175fdd13009d69c1f3502a,1,1,1,87.52
5410087995e1ebb53c26ce8e52ff29e0a,1,1,5,156.93
0a297271052d25a8fd815cd06ec90aafa,1,2,1,107.59
9c6fa2375d04ebce9627208eff6aa01ba,1,1,3,138.07
a7c6365fed8c291cfac8b74f173b7a4fa,1,2,1,52.3
c5625e0deb904fd1ae3c6c4a3a4a55d5a,1,2,1,127.41
e793ab3ca23d5c9cabf0278e50dfa41aa,1,1,1,148.23
cc91991372c1322fe937f53d91856acda,1,1,1,152.78
5274d9c61b31f846b8b51562f1f6d3d2a,1,1,8,172.16
ae35264f1f3d48dcabac5f8a4044c8fda,1,1,4,88.67
807cfbea3c04fa82a5bfda36d63e88d6a,1,1,5,287.53
bb31e0bc46d4bf098ba2bea9092a59f1a,1,1,2,152.95
7e6507919e5e16849dd9a0f4354209d9a,1,2,1,55.36
ab4354630db26a599455989a1091e50fa,1,1,10,1930.34
bc2bdb398f6c17b554ffcd37aa1c1e03a,1,2,1,90.97
26b5b516adaae71986064b4cd22076b3a,1,2,1,85.58
5adc5247dae5445e0e95b51b2d29ebdda,1,1,1,120.4
c7a07ddd52bbe18b61da49a8d89853d3a,1,1,8,1372.1
1b2a09e1fb4ede4fd59a806112766dc7a,1,1,2,42.98
1206cebaf41495dd699545d37c1b3e64a,1,2,1,113.27
c2d1eb7bbca1e89e1ad0b87e339900aea,1,1,1,64.32
30912e56cd416bbcbd9d3282e643c27ea,1,2,1,23.29
789224c8d5447b2a3ae06a6c2ec5258da,1,1,1,91.78
40237e91fbaa88e62cdc9397b2e3343aa,1,1,1,77.48
7e439a3cffba90d9a5d684e4033d66a9a,1,1,1,138.24
3ad2072a2c9169681a3bb6138e0f8ef3a,1,2,1,21.86
21f2dc64dc574bc823e5c05420267860a,1,1,4,164.34
a10dfacbf1c8bc9c9e9591f60102bdefa,1,1,7,70.26
2cedacf09b697a584a5078a5002c7d5da,1,1,1,35.84
040ffb806b943aa19e0b176e7746b2b7a,1,1,10,556.69
7fad4942eb2e0461140e94f51a3e5053a,1,1,2,49.03
218420c55032b9db817c110f06b85fdea,1,1,1,94.77
b351c5d27be59a2dd430f7e536e5d09ca,1,1,1,97.55
58d4c4747ee059eeeb865b349b41f53aa,1,2,1,35.36
8b3a63179277ba12f54970a5947d7a5ea,1,2,1,42.51
66a112120b10c8ab5fa2e0b42f1c19d6a,1,1,4,219.44
27572d0c11af71f78423d11722b2503ba,1,1,4,193.81
92ea4e83a1cbd42cfc62e113b8a00797a,1,1,3,43.27
ae86d34df00588adb32b46f5019f7516a,1,1,1,70.49
8872e48bafe00195f92e3a6f1d81bfbca,1,2,1,72.18
15762fbce0478c48462956d3fbee08a7a,1,1,5,61.98
edf914c62e2abd7b4859327aac9a7727a,1,1,5,66.67
157972ad87ad74e792dc1c49ead0f733a,1,1,1,87.11
e897fcc9001681522b0e07a8ce043a54a,1,1,6,138.07
588ae5afdb6a80a74e552cb5c59ba7eea,1,1,1,39.47
c2538621b0075c4349e5a100e773f9b5a,1,1,1,62.82
05408ed33df5e0bbf70d578dbdca2f29a,1,2,1,42
2a5c45b004d16284b462d61b46ed1460a,1,1,8,572.87
e3aba2389e4a741a1707015e19a45c65a,1,1,1,51.41
d1632cdbf90f11c2d5fa53d5c3deeadfa,1,1,8,88.62
b9fd88cc9e5734657e5b5936d5227367a,1,1,7,70.17
ffebd80e3291e811c308365936897efda,1,1,1,181.1
969fdc39db9756c2248743d1471f96f5a,1,1,8,349.93
1bd518c15ee16570e9b8c8e29fde9ab6a,1,2,1,31.7
97aeae7e7b1d8a32cf3f26c3946eab1da,1,1,8,198.34
bf806b8caac4194e3f3b600656456384a,1,1,2,28.23
b90edb88aa8235216b0f06e1a8ecee43a,1,1,1,59.22
503f675df334896d388f06d20d5dc540a,1,1,1,124.49
1c4acc151bb811f44df88e95d31288c4a,1,1,3,310.85
2efd657a8f5b7085278963c6e1a5f0a7a,1,2,1,32.23
999c69ed49960e4595e36a9ab7413332a,1,1,3,74.51
d16a738e823500d0eb7b3286b59b316fa,1,1,3,140.16
62dedcd31d4b3c43f9adbab2d7fd84d4a,1,1,1,57.27
3184e33bc8b2623e78f578e0f644ff69a,1,1,5,67.44
b0e27a07c49f580ee1a2c6418cd7a5cfa,1,1,2,82.35
b239ca7cd485940b31882363b52e6674a,1,4,1,4163.51
8f22f06e256ac729f8a1850a4a36edf6a,1,1,3,83.76
994ed29211f61708b9c3c72ee898ce09a,1,2,1,174.73
dcf05b0ffad45d04f992ba7dba355275a,1,2,1,119.42
f5f15b58af5d98ee482e59fa194a9112a,1,1,2,92.79
10251ca016384afb8d4954da5fb3b419a,1,1,1,361.89
0695bd018cbf6e999fad4c321b32d26da,1,1,6,60.89
739554bca7c0f1d20cf28779b6e37aa4a,1,1,1,98.37
f0d367f04ecab8c00411ee7320a5ca77a,1,4,1,183.86
8cd5cbda56cfb7023246adf2b148bb91a,1,1,4,101.25
8ad3f1d0f96992e43566c4c82c9f6c58a,1,1,1,93.59
257a0d5445d4ae131816384009fbb954a,1,1,10,1150.8
82962a8abf46b030308d707aff1a7f35a,1,1,6,121.79
79ddbc258ea5329dbc3ec8c16a8ddbf0a,1,1,5,150.98
23941956ac5ebb846fc41ddbf76e7ccca,1,2,1,173.84
b1e7ea6ef4104c3bcd94c0b9260717b2a,1,1,3,73.61
0d6350e1fa2acb1318e3a53d52333e25a,1,1,1,45.78
25c9f4c2d81933e44625c891cb889d4ca,1,3,1,118.35
6a1a1bf2fd36dee014df573300dc3ac0a,1,1,2,189.13
5ffeee9d677333ddef6ef0db3aaf50e9a,1,1,2,103.19
ae09ebb82b7283effd23c7a5017498a1a,1,1,8,173.75
f7cce37e05ee87b67446959c537421aca,1,1,6,193.84
90e4d4f7e2221bf7f81a4873e3161b96a,1,4,1,69.43
c992f37682e64f4ac2ec63136c54369da,1,1,2,209.38
b3298cf726e74882e77238c731e53f30a,1,1,4,112.42
feb54f14f6bd742a2bbdd1d46a5ff7cea,1,1,1,34.06
082388d7ce9557ef064199ef978a8f3ea,1,1,1,23.19
3290506deecf9d593a1e7a295fa13dbea,1,2,1,71.47
6d4e74b6495388cdfde5999070ad25d7a,1,1,1,46.53
001ac194d4a326a6fa99b581e9a3d963a,1,2,1,62.54
07d395244b58ce72bbecdafbb1b60acea,1,2,1,137.93
519478e4bc7d1ca7d93f2fcd7f9e54b7a,1,1,2,24.73
8ff01c6b1f838f46ff9cd5cf116f7753a,1,4,1,181.41
31f6c998a06ef0003c3355f042b8488aa,1,1,6,113.77
9dcfd5e81815f361cac59d41e752483ea,1,1,1,72.39
852fab0ef8986c549194d5959498f160a,1,2,1,22.6
30d5a8ce8a4195b742a8342c739efe91a,1,3,1,45.14
2dae216bbee4c8d68c31c55db7a98b71a,1,1,10,649.86
f638d34835b2bcc16d7c6880954bc00fa,1,1,9,99.8
55a1bd51649b05cde9220959adebef9ba,1,1,1,132.6
a902114dd9904d0720db65f860a98d7da,1,1,8,194.32
c13a31bdadbbd5f75b449c0ad554088ba,1,1,7,177.86
89d6544684b9cbacd492feb38abe4fe7a,1,1,8,643.34
9ea64f21920bb6b6972cadb024eabee6a,1,2,1,166.73
ee249867fcd2a7c11bfe5fb64f3bbc67a,1,1,1,57.51
a95233889b00b4d7f6e1469e15bbeb1da,1,1,4,178.54
41948e7b013201d8f4f7da938bfa7fd6a,1,1,2,75.68
5e8e7ebdd5b541e43630e5095c5416a4a,1,1,8,252.44
945b63b1a39c18a01b5c023ac4abddbca,1,1,1,104.13
e5e12a01a9496a4f4768f75ec5292056a,1,1,17,170
1534266375dc7e304dd7e81942cb25cda,1,2,1,252.53
bdbcb0e21f0d85538d17911900b26610a,1,1,10,1119.9
31dccf9e7042d47f0c7e77a6952d9ec6a,1,2,1,67.58
48c37ee80e51a60b382e320467cc9d37a,1,1,2,111.92
ea2568234ef491f3b42d83e8bc5f06e7a,1,1,1,87.42
70e534acd4ff3f46956f7b4b36418474a,1,1,1,79.14
977649a07fb7be354cc39d9a79ee83e1a,1,1,5,861.24
96b8b6e55e0d6d20bc63d7a6b6633510a,1,1,1,77.32
3c082ca49aaf1923e87b34e1375a1413a,1,2,1,52.83
d0a72f8bcc1f2045167eaa548647e77ca,1,1,4,222.13
0d2b97cf9a17b4e44a12371fa7536c1ca,1,1,2,65.48
c6512da3ccb5263223de71b8888d4db1a,1,1,2,211.41
fb31bfd260ee565cb546aab5a4a28803a,1,1,3,222.62
c54a7eec3c60268882826057b1f7f31ba,1,1,10,179.3
270405232941d7da4e2b02fb8580f571a,1,1,4,119.45
047ac23902ffcc68f3106db4f2e4338fa,1,1,4,153.31
727be733cb840c05e9fc14028a1892e2a,1,1,4,477.77
42e548c44f26b8bd3f4d885fcb0d88a4a,1,1,1,108.29
5820a1100976432c7968a52da59e9364a,1,1,1,52.24
878b914d30233eb8a3e4ff4465a4ef49a,1,1,10,1027.51
8b2f2cd82e97ed3395472c59926813f5a,1,1,2,72.07
e158e6aaed1732fbac39e9411f33f48aa,1,2,1,117.69
baa6bf9e45e84e1d9659e246e9f99146a,1,1,4,105.3
68c7e05efd75f44bc692682d695a480da,1,1,5,50.73
f922773efc48085fe86849501d49f96da,1,2,1,107.44
c7c3e79f06b8145a28173b23f581f84fa,1,1,1,164.63
e825453884c3b7c9b5837fa547c8f9f1a,1,1,2,224.1
35c20257f4ae4439e4560d6e5ad5c658a,1,1,1,26.72
5c4403d7ab65e1b28799e3697afd79d0a,1,1,1,118.71
77de74763ac99bedb50deb68da4b981da,1,1,8,82.47
94205d5566885abf3cb4da408bdb1ae9a,1,1,1,48.3
e1ddde6d32d1576c0f85464c2127c908a,1,1,3,38.47
23d0e1d4771f03561178a0997255ec3fa,1,1,1,68.12
83a748270a134df5ad432092f4e26e4da,1,1,10,355.78
6282b84d6c369e1b6058285f860f4da4a,1,1,2,148.03
c375be2afa9340cae31b6c25a09449bea,1,2,1,46.2
78a56ea994a32c5627609c929276b3c0a,1,2,1,114.37
a7947c0869dbc1d6a6efb0c567cb0099a,1,1,5,408.76
58955108a9a0a8b3762f903aba23099aa,1,1,1,125.79
cb3633965eff0518e61c0d44f06fe48fa,1,4,1,83.79
027b81ccdf72434e7346aafdf630ff31a,1,2,1,171.09
1b2e46dc89f67428df456980ad2ed5f9a,1,1,1,27.3
e33994eb7c5e18cf46ade6e474b1e831a,1,1,5,164.7
1ebf075fd032885ad39a842a35c72fe7a,1,1,5,348.66
9acd35e199ceebf9f6fcf287fcc96050a,1,1,1,34.53
f4471dae8c482f51aa1826cd9f5d4433a,1,1,8,232.14
59a28b77022aecabe93b43fa323de71ba,1,1,1,35.36
3990f96693d321ac142fff312bf3706aa,1,1,1,100.95
8b5bc64e2f7c0a6f2e693d56b3aa74c9a,1,1,2,117.82
7b3eaa9c1b740e4f097d60f54aa44edea,1,1,5,134.36
1cecdea35f2ce72040549f9fe816b8a9a,1,1,2,106.89
fea58e65b788d96dd982a2660be9e2cca,1,2,1,42.17
0759c200a1d9ec728ba380676bccb583a,1,2,1,76.51
614c7adfc74985b5d111c1e38f0ad0cda,1,1,18,194.33
ad33ed1fc2b45e7f714e3cec25e31334a,1,1,2,60.44
76adb6e26eefb772dd741b47286bddc1a,1,1,1,64.49
f7edcde7bb586c1b9465d46632f4e45fa,1,1,6,83.52
dfeb385531b47a17e24ab43992ebf15ea,1,1,8,166.04
f23a721a16f4bf4439daf9d03ed9d1dfa,1,4,1,74.74
3e2e0c0d125ba0b63ecec3768508fbfaa,1,1,5,138.15
13a45e2e8407ebdf8c1e8fb6e1dba4fda,1,1,1,109.35
0519649fc6c78b0e228b6ea8e6767095a,1,2,1,47.6
14d9ad6e33d9a98a2d7a935937895645a,1,2,1,75.68
2778e8d98880c4672be9caaeeb12d0aba,1,1,2,111.13
