Id_Geolocalizacion,zip_code_prefix,Latitud,Longitud,Ciudad,Estado
437,2216,-23.49305791256633,-46.57978444125483,sao paulo,sp
438,2217,-23.490353655303625,-46.58017565573049,são paulo,sp
439,2218,-23.486787085002945,-46.58480845970803,sao paulo,sp
440,2219,-23.49077673830996,-46.5859266188746,sao paulo,sp
441,2220,-23.489760624425745,-46.5776765153455,sao paulo,sp
442,2221,-23.481505719547886,-46.5814202328246,sao paulo,sp
443,2222,-23.48255551983193,-46.57558643715371,sao paulo,sp
444,2223,-23.48163665026994,-46.58016703941922,sao paulo,sp
445,2224,-23.48450505504119,-46.57377385004951,sao paulo,sp
446,2225,-23.48272229501907,-46.575106892239695,sao paulo,sp
447,2226,-23.480130351279403,-46.57362187381919,sao paulo,sp
448,2227,-23.47872505377949,-46.57237400394174,sao paulo,sp
449,2228,-23.4754956302924,-46.5715415501341,sao paulo,sp
450,2229,-23.47657331683569,-46.56882032587766,sao paulo,sp
451,2230,-23.483775068199005,-46.56365865538831,sao paulo,sp
452,2231,-23.47687573682863,-46.56526256366798,são paulo,sp
453,2232,-23.475701389862248,-46.56397251801403,sao paulo,sp
454,2233,-23.477656119687403,-46.56457732269159,sao paulo,sp
455,2234,-23.47853873640821,-46.56954461942566,são paulo,sp
456,2235,-23.47933264315116,-46.57594035547135,sao paulo,sp
457,2236,-23.47260260405969,-46.56815995594543,sao paulo,sp
458,2237,-23.51312062964776,-46.58647209667304,sao paulo,sp
459,2238,-23.471205040999266,-46.57158333882553,sao paulo,sp
460,2239,-23.485303280703725,-46.60905983041344,sao paulo,sp
461,2240,-23.477885628196898,-46.602211847348045,sao paulo,sp
462,2241,-23.49066870653631,-46.60743925992832,sao paulo,sp
463,2242,-23.48761470851277,-46.60399102375177,sao paulo,sp
464,2243,-23.491618476616694,-46.60386922937252,sao paulo,sp
465,2244,-23.48851487384984,-46.60486616491588,sao paulo,sp
466,2245,-23.48477659087994,-46.60659423636554,sao paulo,sp
467,2246,-23.488711898944423,-46.601687298155454,sao paulo,sp
468,2247,-23.48606715232524,-46.60124172356028,sao paulo,sp
469,2248,-23.48317934819255,-46.59943326870149,sao paulo,sp
470,2249,-23.48887564674339,-46.59708898310223,sao paulo,sp
471,2250,-23.486516506481184,-46.59621632352811,sao paulo,sp
472,2251,-23.47752139072528,-46.59033969656587,sao paulo,sp
473,2252,-23.47874415112702,-46.58831651709553,sao paulo,sp
474,2253,-23.479354242089908,-46.59550028538906,sao paulo,sp
475,2254,-23.481247005440785,-46.59340498656687,sao paulo,sp
476,2255,-23.47690063965329,-46.591937735170696,sao paulo,sp
477,2256,-23.475325486280003,-46.58721405336572,são paulo,sp
478,2257,-23.472896055236586,-46.583176593543165,sao paulo,sp
479,2258,-23.475983214969727,-46.58190463603528,sao paulo,sp
480,2259,-23.47175267109472,-46.58096467398981,são paulo,sp
481,2260,-23.469197012597697,-46.57960857271054,sao paulo,sp
482,2261,-23.46750514982143,-46.577296212716455,sao paulo,sp
483,2262,-23.46551592940762,-46.574828828447714,sao paulo,sp
484,2263,-23.46347817391784,-46.57580822260589,são paulo,sp
485,2264,-23.46233583222787,-46.57655861353626,são paulo,sp
486,2265,-23.4742542193426,-46.5920253605626,são paulo,sp
487,2266,-23.477148867774364,-46.59818684545332,são paulo,sp
488,2267,-23.47873697087252,-46.60073592895293,sao paulo,sp
489,2268,-23.469811281575684,-46.59488942723797,sao paulo,sp
490,2269,-23.47208025174721,-46.59597728801658,são paulo,sp
491,2270,-23.472487631945604,-46.59303991017888,sao paulo,sp
492,2271,-23.46969889118785,-46.58996021925599,sao paulo,sp
493,2272,-23.46925364042156,-46.58668000150149,sao paulo,sp
494,2273,-23.463513771636936,-46.586237323090096,sao paulo,sp
495,2274,-23.46705177563329,-46.58792075620118,sao paulo,sp
496,2275,-23.465700020271463,-46.59026923297839,sao paulo,sp
497,2276,-23.46119305435284,-46.58409760247099,sao paulo,sp
498,2277,-23.46367386503303,-46.5817825928042,sao paulo,sp
499,2278,-23.46279677207412,-46.579624510066914,sao paulo,sp
500,2279,-23.46687349566677,-46.58000203721854,sao paulo,sp
501,2280,-23.455896277911645,-46.575161628150674,sao paulo,sp
502,2281,-23.45198742890589,-46.57510493774136,sao paulo,sp
503,2282,-23.44306660990033,-46.56777480774579,sao paulo,sp
504,2284,-23.46970319641185,-46.56868272083551,sao paulo,sp
505,2286,-23.40858677491484,-46.57960324340701,sao paulo,sp
506,2288,-23.433725580177743,-46.57085753408755,sao paulo,sp
507,2289,-23.41849789635874,-46.582687664273806,sao paulo,sp
508,2290,-23.60046199960768,-46.65531792495907,sao paulo,sp
509,2301,-23.488663858002383,-46.61501892936472,sao paulo,sp
510,2302,-23.48603650517337,-46.61401078807773,sao paulo,sp
511,2303,-23.48200957368023,-46.61050117980293,sao paulo,sp
512,2304,-23.480823705875945,-46.60545933153238,sao paulo,sp
513,2305,-23.480094457602288,-46.60676524219523,sao paulo,sp
514,2306,-23.46336881154139,-46.603478416618415,sao paulo,sp
515,2307,-23.48089053752832,-46.60727664269231,sao paulo,sp
516,2308,-23.476417941223545,-46.604210368193165,sao paulo,sp
517,2309,-23.47567347689037,-46.60473542606709,sao paulo,sp
518,2310,-23.472814658449074,-46.60072914501389,sao paulo,sp
519,2311,-23.4691228896165,-46.60167950362949,sao paulo,sp
520,2312,-23.464805059922664,-46.59871241697143,são paulo,sp
521,2313,-23.463955418022827,-46.599899697845366,sao paulo,sp
522,2314,-23.462064417366527,-46.59934771732716,sao paulo,sp
523,2315,-23.45999643122022,-46.59974970395199,sao paulo,sp
524,2316,-23.46226583678213,-46.59383968992664,sao paulo,sp
525,2317,-23.45811932550877,-46.59316746651098,sao paulo,sp
526,2318,-23.45085923626503,-46.59011057457601,sao paulo,sp
527,2319,-23.44972136038604,-46.59336446361453,são paulo,sp
528,2320,-23.45135041804102,-46.59842363518738,sao paulo,sp
529,2321,-23.44720245920557,-46.58897798076898,sao paulo,sp
530,2322,-23.44570552343754,-46.59369913299051,sao paulo,sp
531,2323,-23.45632474871195,-46.60109652657752,sao paulo,sp
532,2324,-23.47795550890625,-46.59847671510719,sao paulo,sp
533,2325,-23.45353681848212,-46.58604068922076,sao paulo,sp
534,2326,-23.47221830106892,-46.6024734008622,sao paulo,sp
535,2327,-23.4472095087831,-46.56667831327356,sao paulo,sp
536,2328,-23.51891636478149,-46.59730688229232,sao paulo,sp
537,2329,-23.48360275125004,-46.6066769879875,sao paulo,sp
538,2330,-23.48555369372784,-46.61749060119429,são paulo,sp
539,2331,-23.4839241728734,-46.61622563477963,sao paulo,sp
540,2332,-23.48271441228537,-46.62155343982422,sao paulo,sp
541,2333,-23.48067042467005,-46.62137685302423,são paulo,sp
542,2334,-23.48399524579755,-46.61958399301968,são paulo,sp
543,2335,-23.48336277385581,-46.61705529532741,sao paulo,sp
544,2336,-23.481297618595413,-46.616939978784735,são paulo,sp
545,2337,-23.47870480306975,-46.61451339602328,são paulo,sp
546,2338,-23.47549861453998,-46.61812677962586,sao paulo,sp
547,2339,-23.47758896115733,-46.615247302560746,são paulo,sp
548,2340,-23.45960481825392,-46.61571276329235,sao paulo,sp
549,2341,-23.465235627066534,-46.61547555850216,são paulo,sp
550,2342,-23.47383686606938,-46.61059399785839,sao paulo,sp
551,2343,-23.468573669859765,-46.605456120792205,sao paulo,sp
552,2344,-23.46931158161913,-46.610305088387726,sao paulo,sp
553,2345,-23.46884421165266,-46.61523997261246,sao paulo,sp
554,2346,-23.47122848463772,-46.60823078789643,sao paulo,sp
555,2347,-23.46403681426368,-46.60725508172524,sao paulo,sp
556,2348,-23.46053550596322,-46.6110742564106,sao paulo,sp
557,2349,-23.45979057930204,-46.60444123792383,sao paulo,sp
558,2350,-23.460724077996765,-46.6016047944519,sao paulo,sp
559,2351,-23.45494410609724,-46.59970792586279,sao paulo,sp
560,2352,-23.454383193070026,-46.59624051557273,sao paulo,sp
561,2353,-23.45262865978541,-46.60534520521928,sao paulo,sp
562,2354,-23.45502574621652,-46.60431346669781,sao paulo,sp
563,2355,-23.45470653310775,-46.61140407247261,são paulo,sp
564,2356,-23.450973625996323,-46.61218071978756,sao paulo,sp
565,2357,-23.44743061592135,-46.61396278005333,sao paulo,sp
566,2358,-23.454447479381244,-46.60875824890609,sao paulo,sp
567,2359,-23.44588174360123,-46.61923035751618,sao paulo,sp
568,2360,-23.436841799653443,-46.57774432064989,sao paulo,sp
569,2361,-23.43666388027887,-46.581489780273046,sao paulo,sp
570,2362,-23.479234826065813,-46.57963323557619,sao paulo,sp
571,2363,-23.432328025304585,-46.576089588461336,sao paulo,sp
572,2364,-23.433946553560627,-46.58107272782646,são paulo,sp
573,2365,-23.445699933359347,-46.58188635586065,sao paulo,sp
574,2366,-23.467732746409897,-46.6105450979245,sao paulo,sp
575,2367,-23.462270277161405,-46.59380392478858,sao paulo,sp
576,2368,-23.40383591429107,-46.578095015905866,sao paulo,sp
577,2370,-23.462827497476777,-46.62180475082607,sao paulo,sp
578,2371,-23.45901472098675,-46.618676577171286,sao paulo,sp
579,2372,-23.46009453860665,-46.62462503200484,são paulo,sp
580,2373,-23.45486213553573,-46.61725337322244,sao paulo,sp
581,2374,-23.45476695670024,-46.62144325386925,sao paulo,sp
582,2375,-23.45367712624098,-46.62503391014358,sao paulo,sp
583,2376,-23.457618907473137,-46.62810512762748,sao paulo,sp
584,2377,-23.45681436635574,-46.631813155616335,sao paulo,sp
585,2378,-23.457394076448413,-46.62966644468638,são paulo,sp
586,2401,-23.49172443685033,-46.626771324989775,sao paulo,sp
587,2402,-23.490333607900936,-46.62712160939033,sao paulo,sp
588,2403,-23.49399221618444,-46.62835871344506,sao paulo,sp
589,2404,-23.491261472058344,-46.62898231747276,sao paulo,sp
590,2405,-23.489489892090067,-46.632858014850086,sao paulo,sp
591,2406,-23.488006971283674,-46.63010416827912,sao paulo,sp
592,2407,-23.484875111923653,-46.62457520306331,sao paulo,sp
593,2408,-23.48252299767236,-46.6272897630754,sao paulo,sp
594,2409,-23.47824424090556,-46.62488291727544,sao paulo,sp
595,2410,-23.475816671784948,-46.62302829333571,sao paulo,sp
596,2411,-23.475647989606813,-46.6243233037533,sao paulo,sp
597,2413,-23.48294043270338,-46.63702493446731,sao paulo,sp
598,2415,-23.471948352737527,-46.631370260204655,são paulo,sp
599,2416,-23.47771925532528,-46.628170058826655,são paulo,sp
600,2417,-23.47762645429373,-46.63014548000352,sao paulo,sp
601,2418,-23.470550272349133,-46.629061771599964,são paulo,sp
602,2419,-23.47706013088405,-46.64012871725215,sao paulo,sp
603,2420,-23.47418698892084,-46.636393838272056,sao paulo,sp
604,2421,-23.47369187339809,-46.632663392877234,sao paulo,sp
605,2422,-23.47174879024136,-46.636773176700274,sao paulo,sp
606,2423,-23.468374956100263,-46.63341004150893,sao paulo,sp
607,2430,-23.48210332606749,-46.64537516133473,sao paulo,sp
608,2431,-23.487004761580646,-46.636169631159255,sao paulo,sp
609,2432,-23.476851435914867,-46.62526514356077,sao paulo,sp
610,2433,-23.48179174946684,-46.63626819210909,são paulo,sp
611,2434,-23.483329898424728,-46.6393539475916,sao paulo,sp
612,2435,-23.480303315462383,-46.64176777956362,sao paulo,sp
613,2436,-23.479409893054694,-46.63601237738169,sao paulo,sp
614,2440,-23.477693752812367,-46.64822334740138,sao paulo,sp
615,2441,-23.47306977592608,-46.6414503667967,sao paulo,sp
616,2442,-23.473122483197194,-46.64381669507056,sao paulo,sp
617,2443,-23.47299453120032,-46.64742941190346,são paulo,sp
618,2450,-23.49826168271756,-46.63778498866554,sao paulo,sp
619,2451,-23.49916290388504,-46.64211200009376,sao paulo,sp
620,2452,-23.50031207346477,-46.64407821290554,são paulo,sp
621,2460,-23.49071001859112,-46.63754898866599,são paulo,sp
622,2461,-23.49200316465636,-46.63900286171412,sao paulo,sp
623,2462,-23.491800382941328,-46.6416068772722,sao paulo,sp
624,2463,-23.488488792858018,-46.64548956958338,sao paulo,sp
625,2464,-23.489335229999785,-46.650390829618985,sao paulo,sp
626,2465,-23.48398280079573,-46.655550976356935,sao paulo,sp
627,2466,-23.49537983856133,-46.64242665644223,sao paulo,sp
628,2467,-23.4912938769211,-46.64626429449921,são paulo,sp
629,2468,-23.48828973823172,-46.649001999112734,sao paulo,sp
630,2469,-23.48535531743175,-46.64478821092038,sao paulo,sp
631,2470,-23.48496867423557,-46.64915068951776,sao paulo,sp
632,2471,-23.481740846651373,-46.65212245563381,sao paulo,sp
633,2472,-23.476857088052625,-46.65555959512381,sao paulo,sp
634,2473,-23.477753613662376,-46.65181629787507,são paulo,sp
635,2474,-23.47726669756092,-46.656507691351536,sao paulo,sp
636,2475,-23.479988957379497,-46.64486948882979,sao paulo,sp
637,2478,-23.4775490628778,-46.66003241993778,sao paulo,sp
638,2479,-23.475114155528523,-46.65648099834141,sao paulo,sp
639,2501,-23.514912288431223,-46.66118358067858,sao paulo,sp
640,2508,-23.509848068295792,-46.66369014308379,sao paulo,sp
641,2510,-23.513042100765297,-46.65199446742354,sao paulo,sp
642,2511,-23.509764435808226,-46.65095917650171,sao paulo,sp
643,2512,-23.513719395863195,-46.659342449309165,são paulo,sp
644,2513,-23.561330955940804,-46.68516395817436,sao paulo,sp
645,2514,-23.510630743633,-46.65523765026845,sao paulo,sp
646,2515,-23.510207653445484,-46.65788988269824,sao paulo,sp
647,2516,-23.508975669103545,-46.659385070880624,sao paulo,sp
648,2517,-23.50734650596733,-46.664235951188,sao paulo,sp
649,2518,-23.50994839490356,-46.66534774802663,sao paulo,sp
650,2519,-23.50198109293588,-46.65543872434718,sao paulo,sp
651,2520,-23.50315759430396,-46.65570908261468,sao paulo,sp
652,2521,-23.50397313981227,-46.66510041964075,sao paulo,sp
653,2522,-23.50442216582312,-46.65918306701666,sao paulo,sp
654,2523,-23.505830147086822,-46.65562823179936,sao paulo,sp
655,2524,-23.502716283166944,-46.65036243059806,sao paulo,sp
656,2525,-23.50217383069566,-46.65740849857897,sao paulo,sp
657,2526,-23.50301982653593,-46.64679628594568,sao paulo,sp
658,2530,-23.500767708908725,-46.66045404007794,sao paulo,sp
659,2531,-23.50093691036352,-46.65274170167209,sao paulo,sp
660,2532,-23.499764018180496,-46.65547084356665,sao paulo,sp
661,2533,-23.4975816061938,-46.65496977812675,sao paulo,sp
662,2534,-23.49627641099811,-46.653712152836846,sao paulo,sp
663,2535,-23.4973976708331,-46.649462968140334,sao paulo,sp
664,2536,-23.495856171544013,-46.64791814897325,sao paulo,sp
665,2537,-23.491312375387345,-46.65245974809945,sao paulo,sp
666,2538,-23.498864991797625,-46.654467646097416,são paulo,sp
667,2539,-23.494816916425545,-46.65810862832158,sao paulo,sp
668,2540,-23.48929698571296,-46.65618557304518,sao paulo,sp
669,2541,-23.48615570545952,-46.65569206483439,sao paulo,sp
670,2542,-23.487012986660364,-46.65867539409774,sao paulo,sp
671,2543,-23.483787802668424,-46.66117580387885,sao paulo,sp
672,2544,-23.48892715522341,-46.66091832100332,sao paulo,sp
673,2545,-23.49242091377659,-46.66262633313796,sao paulo,sp
674,2546,-23.50357298880528,-46.666770175040085,sao paulo,sp
675,2550,-23.50647547455896,-46.671317381764126,sao paulo,sp
676,2551,-23.502582111131023,-46.66924434948479,são paulo,sp
677,2552,-23.50803013065077,-46.66118911401633,sao paulo,sp
678,2553,-23.498978377994305,-46.66638685297104,sao paulo,sp
679,2554,-23.499054177744508,-46.668851952411714,sao paulo,sp
680,2555,-23.49368509081092,-46.66619179317389,sao paulo,sp
681,2556,-23.49789023594944,-46.66940285228782,sao paulo,sp
682,2557,-23.49829640876436,-46.67272327218868,sao paulo,sp
683,2558,-23.4961102056473,-46.6746377801128,sao paulo,sp
684,2559,-23.49305416825461,-46.6724459979511,são paulo,sp
685,2560,-23.49468611464117,-46.67113288149977,sao paulo,sp
686,2561,-23.492352403494024,-46.67494217200703,sao paulo,sp
687,2562,-23.48686598302112,-46.67379824356863,sao paulo,sp
688,2563,-23.490041744608167,-46.66899634479028,sao paulo,sp
689,2564,-23.48805491276905,-46.66871189431482,sao paulo,sp
690,2565,-23.486574146899905,-46.6683599686892,sao paulo,sp
691,2566,-23.48283670260179,-46.66889674438225,sao paulo,sp
692,2567,-23.480667277831422,-46.66820676632636,sao paulo,sp
693,2577,-23.488182953372952,-46.678903941716186,sao paulo,sp
694,2598,-23.512857653067115,-46.67101189454089,sao paulo,sp
695,2610,-23.48263111978117,-46.65943086047525,sao paulo,sp
696,2611,-23.46779032289521,-46.64820626081536,sao paulo,sp
697,2612,-23.47270051549843,-46.66375781178632,são paulo,sp
698,2613,-23.47874715075276,-46.66256986605932,sao paulo,sp
699,2614,-23.47233458368271,-46.65657844951058,são paulo,sp
700,2615,-23.47152487827028,-46.65419127239689,sao paulo,sp
701,2616,-23.46919072070781,-46.65457350077183,sao paulo,sp
702,2617,-23.46638167766197,-46.65868270684104,sao paulo,sp
703,2618,-23.468391549400177,-46.6499800625048,são paulo,sp
704,2630,-23.46377508861393,-46.6414332594311,sao paulo,sp
705,2631,-23.459027947635946,-46.64565575282281,sao paulo,sp
706,2632,-23.464508708899025,-46.64920725174606,sao paulo,sp
707,2633,-23.461693187817826,-46.65173661086597,sao paulo,sp
708,2634,-23.45763338134832,-46.650404148792994,sao paulo,sp
709,2635,-23.45649656069816,-46.6443921069765,são paulo,sp
710,2636,-23.453337686725703,-46.64510401738256,sao paulo,sp
711,2637,-23.4547372509702,-46.64898301599557,sao paulo,sp
712,2643,-23.468098777136547,-46.65037805288812,sao paulo,sp
713,2649,-23.46064579991048,-46.66255873719928,sao paulo,sp
714,2650,-23.461568105737417,-46.65679807275634,sao paulo,sp
715,2651,-23.46088943960336,-46.65885904148838,sao paulo,sp
716,2652,-23.45763629568371,-46.65668054702773,sao paulo,sp
717,2653,-23.45343176325808,-46.65837495198797,são paulo,sp
718,2670,-23.46582809101465,-46.66428448302568,sao paulo,sp
719,2671,-23.46739796995752,-46.663877738142816,sao paulo,sp
720,2672,-23.45986541606345,-46.66642207028853,sao paulo,sp
721,2673,-23.462442703636057,-46.67122201017906,sao paulo,sp
722,2674,-23.46009261300589,-46.66842343088662,sao paulo,sp
723,2675,-23.45684669771692,-46.67090610202287,sao paulo,sp
724,2676,-23.45620283437204,-46.67104309409102,sao paulo,sp
725,2677,-23.45432195150191,-46.6655361276208,são paulo,sp
726,2678,-23.45505335003105,-46.6616808362753,sao paulo,sp
727,2679,-23.456871013801184,-46.6648474658363,sao paulo,sp
728,2680,-23.451352285703475,-46.66750444270542,sao paulo,sp
729,2701,-23.51183461760609,-46.678772148799766,sao paulo,sp
730,2710,-23.508133433645863,-46.67378854079601,sao paulo,sp
731,2712,-23.505849444155107,-46.67838836770368,sao paulo,sp
732,2713,-23.506631532596938,-46.68490053758028,sao paulo,sp
733,2714,-23.506104242484103,-46.68712935696959,sao paulo,sp
734,2715,-23.504231662805267,-46.68212639414321,são paulo,sp
735,2716,-23.49464896181692,-46.68503707664534,são paulo,sp
736,2717,-23.491997557032448,-46.6846699252492,sao paulo,sp
737,2720,-23.492992772787023,-46.67416163406577,sao paulo,sp
738,2721,-23.49670765994968,-46.67463272223036,sao paulo,sp
739,2722,-23.50084054463077,-46.67833553647071,sao paulo,sp
740,2723,-23.499879095713503,-46.68003015826884,sao paulo,sp
741,2724,-23.497651032154973,-46.6817323460061,sao paulo,sp
742,2725,-23.499401731074585,-46.68239382390169,sao paulo,sp
